pl_name,hostname,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_eqt,pl_insol,discoverymethod,disc_year,st_age,st_teff,st_rad,st_mass,st_met,st_logg,sy_snum,sy_pnum,sy_dist
HD 108236 c,HD 108236,2.071,,6.203449,0.062,,,Transit,2020,6.7,5660.0,0.88,0.87,-0.28,4.49,1,5,64.5978
HD 108236 c,HD 108236,,,6.203688,,,,Transit,2020,,5730.0,0.89,0.97,-0.3,4.5,1,5,64.5978
HD 108236 c,HD 108236,2.068,,6.2037,0.0651,932.0,,Transit,2020,,5730.0,0.89,0.97,-0.3,4.5,1,5,64.5978
HD 108236 d,HD 108236,,,14.175876,,,,Transit,2020,,5730.0,0.89,0.97,-0.3,4.5,1,5,64.5978
HD 108236 d,HD 108236,2.623,,14.17589473,,690.996198271,53.88,Transit,2020,,5723.87,0.86,,,4.44,1,5,64.5978
HD 108236 d,HD 108236,2.539,,14.175685,0.1074,,,Transit,2020,6.7,5660.0,0.88,0.87,-0.28,4.49,1,5,64.5978
HD 108236 d,HD 108236,2.72,,14.17555,0.1131,708.0,,Transit,2020,,5730.0,0.89,0.97,-0.3,4.5,1,5,64.5978
HD 108236 e,HD 108236,3.003,,19.59015781,,620.36388386,35.0,Transit,2020,,5723.87,0.86,,,4.44,1,5,64.5978
HD 108236 e,HD 108236,,,19.590186,,,,Transit,2020,,5730.0,0.89,0.97,-0.3,4.5,1,5,64.5978
HD 108236 e,HD 108236,3.083,,19.590025,0.1367,,,Transit,2020,6.7,5660.0,0.88,0.87,-0.28,4.49,1,5,64.5978
HD 108236 e,HD 108236,3.12,,19.5917,0.14,636.0,,Transit,2020,,5730.0,0.89,0.97,-0.3,4.5,1,5,64.5978
TOI-564 b,TOI-564,7.751,,1.65114558,,1574.49044917,1452.38,Transit,2020,,5752.0,1.12,,,4.47,1,1,199.581
TOI-564 b,TOI-564,,,1.6511442,,,,Transit,2020,7.3,5640.0,1.09,1.0,0.143,4.36,1,1,199.581
TOI-564 b,TOI-564,11.433,464.98529,1.651144,0.02734,1714.0,1423.0,Transit,2020,7.3,5640.0,1.09,1.0,0.143,4.36,1,1,199.581
TOI-905 b,TOI-905,13.932,,3.73957156,,1105.75785371,353.31,Transit,2020,,5565.0,1.0,,,4.46,1,1,158.649
TOI-905 b,TOI-905,,,3.7395671,,,,Transit,2020,3.4,5570.0,0.92,0.97,0.14,4.5,1,1,158.649
TOI-905 b,TOI-905,13.126,211.99261,3.739494,0.04666,1192.0,337.0,Transit,2020,3.4,5570.0,0.92,0.97,0.14,4.5,1,1,158.649
TOI-905 b,TOI-905,,,3.739493,,,,Transit,2020,3.4,5570.0,0.92,0.97,0.14,4.5,1,1,158.649
TOI-451 b,TOI-451,1.932,,1.85866242,,1309.62003531,695.19,Transit,2020,,5481.0,0.86,,,4.56,2,3,123.739
TOI-451 b,TOI-451,1.91,,1.858703,0.0283,1491.0,,Transit,2020,0.12,5550.0,0.88,0.95,,,2,3,123.739
TOI-451 c,TOI-451,2.725,,9.19107915,,768.699587626,82.52,Transit,2020,,5481.0,0.86,,,4.56,2,3,123.739
TOI-451 c,TOI-451,,,9.192402,,,,Transit,2020,0.12,5550.0,0.88,0.95,,,2,3,123.739
TOI-451 c,TOI-451,3.1,,9.192522,0.0823,875.0,,Transit,2020,0.12,5550.0,0.88,0.95,,,2,3,123.739
TOI-451 d,TOI-451,3.925,,16.36487304,,634.2219521,38.24,Transit,2020,,5481.0,0.86,,,4.56,2,3,123.739
TOI-451 d,TOI-451,,,16.364909,,,,Transit,2020,0.12,5550.0,0.88,0.95,,,2,3,123.739
TOI-451 d,TOI-451,4.07,,16.364988,0.1208,722.0,,Transit,2020,0.12,5550.0,0.88,0.95,,,2,3,123.739
HD 108236 f,HD 108236,2.017,,29.54115,0.1758,,,Transit,2021,6.7,5660.0,0.88,0.87,-0.28,4.49,1,5,64.5978
NGTS-13 b,NGTS-13,12.801,1538.2972,4.119027,0.0549,1605.0,1096.0,Transit,2021,4.23,5819.0,1.79,1.3,0.25,4.04,1,1,647.595
NGTS-13 b,NGTS-13,9.064,,4.1197036,,1584.0,1047.58,Transit,2021,,5848.8,1.79,,,3.96,1,1,647.595
HD 110113 b,HD 110113,,,2.54047309,,,,Transit,2021,4.0,5732.0,0.97,1.0,0.14,4.46,1,2,106.307
HD 110113 b,HD 110113,2.153,,2.5404679,,1391.0,622.47,Transit,2021,,6003.0,0.99,,,4.47,1,2,106.307
HD 110113 b,HD 110113,2.05,4.55,2.541,0.035,1371.0,735.49,Transit,2021,4.0,5732.0,0.97,1.0,0.14,4.46,1,2,106.307
Kepler-295 b,Kepler-295,1.45,,12.6450451,0.0987,741.0,71.28,Transit,2014,,5607.0,0.89,0.8,-0.34,4.45,1,3,1699.19
Kepler-295 b,Kepler-295,,,12.64506533,,,,Transit,2014,,5327.0,2.38,,,,1,3,1699.19
Kepler-295 b,Kepler-295,4.14,,,,,391.01,Transit,2014,,5253.0,2.36,,,,1,3,1699.19
Kepler-295 b,Kepler-295,1.22,,12.645164,0.099,,,Transit,2014,,5603.0,0.9,,,4.44,1,3,1699.19
Kepler-295 b,Kepler-295,1.53,,12.64481,0.102,752.0,,Transit,2014,8.8,5631.0,0.94,0.89,,4.44,1,3,1699.19
Kepler-295 b,Kepler-295,1.45,,12.6450451,0.0987,741.0,71.28,Transit,2014,,5607.0,0.89,0.8,-0.34,4.45,1,3,1699.19
Kepler-295 b,Kepler-295,1.45,,12.6450451,0.0987,741.0,71.28,Transit,2014,,5607.0,0.89,0.8,-0.34,4.45,1,3,1699.19
Kepler-295 b,Kepler-295,1.55,,12.64504291,0.0987,741.0,71.28,Transit,2014,,5607.0,0.89,0.8,-0.34,4.45,1,3,1699.19
Kepler-295 b,Kepler-295,1.4,,12.6450451,,,,Transit,2014,4.79,5411.0,0.86,0.89,-0.01,4.53,1,3,1699.19
Kepler-295 b,Kepler-295,3.707,,12.6450451,0.11063,,287.5,Transit,2014,6.46,5253.0,2.27,1.13,-0.03,,1,3,1699.19
Kepler-295 b,Kepler-295,,,12.64504291,,,,Transit,2014,,5327.0,2.38,,,,1,3,1699.19
HD 110113 c,HD 110113,,10.5,6.744,0.068,990.0,199.9,Radial Velocity,2021,4.0,5732.0,0.97,1.0,0.14,4.46,1,2,106.307
HD 110113 c,HD 110113,2.114,,6.74187956,,951.647879357,193.83,Radial Velocity,2021,,6003.0,0.99,,,4.47,1,2,106.307
TOI-178 b,TOI-178,1.152,1.5,1.914558,0.02607,1040.0,,Transit,2021,7.1,4316.0,0.65,0.65,-0.23,4.45,1,6,62.699
TOI-178 c,TOI-178,1.515,,3.23842532,,801.67793856,97.62,Transit,2021,,4111.0,0.66,,,4.56,1,6,62.699
TOI-178 c,TOI-178,1.669,4.77,3.23845,0.037,873.0,,Transit,2021,7.1,4316.0,0.65,0.65,-0.23,4.45,1,6,62.699
TOI-178 d,TOI-178,2.545,,6.5578513,,622.0,24.91,Transit,2021,,4111.0,0.66,,,4.56,1,6,62.699
TOI-178 d,TOI-178,2.572,3.01,6.5577,0.0592,690.0,,Transit,2021,7.1,4316.0,0.65,0.65,-0.23,4.45,1,6,62.699
TOI-178 e,TOI-178,2.207,3.86,9.961881,0.0783,600.0,,Transit,2021,7.1,4316.0,0.65,0.65,-0.23,4.45,1,6,62.699
TOI-178 e,TOI-178,2.281,,9.96163469,,551.231918768,21.82,Transit,2021,,4111.0,0.66,,,4.56,1,6,62.699
TOI-178 f,TOI-178,2.287,7.72,15.231915,0.1039,521.0,,Transit,2021,7.1,4316.0,0.65,0.65,-0.23,4.45,1,6,62.699
TOI-178 g,TOI-178,2.87,3.94,20.7095,0.1275,470.0,,Transit,2021,7.1,4316.0,0.65,0.65,-0.23,4.45,1,6,62.699
TOI-178 g,TOI-178,3.751,,20.708504,,535.939786629,19.5,Transit,2021,,4111.0,0.7,,,4.56,1,6,62.699
HD 4760 b,HD 4760,,4417.837,434.0,1.14,,,Radial Velocity,2021,,4076.0,42.4,1.05,-0.91,1.62,1,1,537.873
HD 96992 b,HD 96992,,362.3262,514.0,1.24,,,Radial Velocity,2021,,4725.0,7.43,0.96,-0.45,2.76,1,1,396.082
TYC 0434-04538-1 b,TYC 0434-04538-1,,1938.763,193.2,0.66,,,Radial Velocity,2021,,4679.0,9.99,1.04,-0.38,2.49,1,1,613.422
Kepler-839 b,Kepler-839,2.29,,37.8144514,0.2281,614.0,33.51,Transit,2016,,6228.0,1.14,1.1,-0.02,4.37,1,1,944.561
Kepler-839 b,Kepler-839,2.57,,37.8144514,,,,Transit,2016,2.82,6058.0,1.31,1.22,0.29,4.29,1,1,944.561
Kepler-839 b,Kepler-839,3.04,,37.8145252,0.2341,626.0,36.25,Transit,2016,,5988.0,1.31,1.2,0.34,4.28,1,1,944.561
Kepler-839 b,Kepler-839,2.29,,37.8144514,0.2281,614.0,33.51,Transit,2016,,6228.0,1.14,1.1,-0.02,4.37,1,1,944.561
Kepler-839 b,Kepler-839,,,37.8145288,,,,Transit,2016,,5927.07,1.57,1.08,0.102,4.08,1,1,944.561
Kepler-839 b,Kepler-839,,,37.8145252,,,,Transit,2016,,5927.07,1.57,1.08,0.102,4.08,1,1,944.561
Kepler-839 b,Kepler-839,2.51,,37.81266,0.227,598.0,,Transit,2016,2.0,6210.0,1.08,1.09,,4.41,1,1,944.561
Kepler-839 b,Kepler-839,2.966,,37.8144514,0.2316,,45.3,Transit,2016,5.25,5936.0,1.48,1.16,0.14,,1,1,944.561
Kepler-839 b,Kepler-839,,,37.81536308,,,,Transit,2016,,5927.07,1.57,1.08,0.102,4.08,1,1,944.561
Kepler-839 b,Kepler-839,2.29,,37.8144514,0.2281,614.0,33.51,Transit,2016,,6228.0,1.14,1.1,-0.02,4.37,1,1,944.561
Kepler-839 b,Kepler-839,3.487,,,,,46.3,Transit,2016,,5936.0,1.51,,,,1,1,944.561
HD 183579 b,HD 183579,3.577,,17.47130782,,689.35688068,53.37,Transit,2021,,5783.54,0.97,,,4.5,1,1,57.2651
HD 183579 b,HD 183579,3.55,19.7,17.471278,0.1334,769.0,58.1,Transit,2021,2.6,5788.0,0.98,1.03,-0.023,4.5,1,1,57.2651
HD 183579 b,HD 183579,3.49,20.4,17.471291,0.1322,752.0,,Transit,2021,3.1,5784.0,0.96,1.0,-0.038,4.45,1,1,57.2651
HD 183579 b,HD 183579,3.53,11.2,17.471275,0.13,748.0,,Transit,2021,2.6,5706.0,0.97,1.03,-0.07,4.47,1,1,57.2651
NGTS-14 A b,NGTS-14 A,4.586,,3.535713,,1036.0,191.78,Transit,2021,,5222.0,0.86,,,4.52,2,1,322.148
NGTS-14 A b,NGTS-14 A,4.977,29.24036,3.5357173,0.0403,1143.0,,Transit,2021,5.9,5187.0,0.84,0.9,0.1,4.2,2,1,322.148
HD 110082 b,HD 110082,3.2,,10.18271,0.113,,,Transit,2021,0.25,6200.0,1.19,1.21,0.08,4.2,2,1,105.096
HD 110082 b,HD 110082,3.054,,10.18269827,,957.199165936,198.39,Transit,2021,,6153.0,1.15,,,4.35,2,1,105.096
K2-138 g,K2-138,3.013,4.32,41.96797,0.23109,,,Transit,2021,2.8,5356.3,0.86,0.94,0.14,4.54,1,6,202.585
K2-138 g,K2-138,3.18,,41.96645,0.2287,445.0,9.29,Transit,2021,,5283.0,0.84,0.92,0.134,4.54,1,6,202.585
TOI-628 b,TOI-628,11.882,2011.8639,3.4095675,0.0486,1586.0,,Transit,2021,1.28,6250.0,1.34,1.31,0.258,4.3,1,1,178.68
TOI-628 b,TOI-628,12.134,,3.4076,,1586.0,1052.9,Transit,2021,,6174.0,1.38,,,4.23,1,1,178.68
TOI-640 b,TOI-640,19.851,279.6904,5.0037775,0.06608,1749.0,,Transit,2021,1.99,6460.0,2.08,1.54,0.072,3.99,1,1,341.997
TOI-640 b,TOI-640,19.779,,5.0037758,,1622.0,1150.12,Transit,2021,,6442.0,2.09,,,3.91,1,1,341.997
TOI-640 b,TOI-640,,,5.0037904,,,,Transit,2021,1.99,6460.0,2.08,1.54,0.072,3.99,1,1,341.997
TOI-1333 b,TOI-1333,15.648,753.2571,4.720219,0.0626,1679.0,,Transit,2021,2.33,6274.0,1.93,1.46,0.119,4.03,2,1,200.492
TOI-1333 b,TOI-1333,15.21,,4.7201912,,1609.0,1112.85,Transit,2021,,6696.0,1.8,,,4.08,2,1,200.492
TOI-1478 b,TOI-1478,,,10.1803074,,,,Transit,2021,9.1,5597.0,1.05,0.95,0.078,4.37,1,1,152.892
TOI-1478 b,TOI-1478,11.882,270.47333,10.180249,0.0903,918.0,,Transit,2021,9.1,5597.0,1.05,0.95,0.078,4.37,1,1,152.892
TOI-1478 b,TOI-1478,12.342,,10.1802014,,1119.0,261.01,Transit,2021,,5623.0,1.04,,,4.4,1,1,152.892
TOI-1601 b,TOI-1601,14.61,,5.33155,,1593.0,1071.42,Transit,2021,,5917.0,2.22,,,3.78,1,1,336.608
TOI-1601 b,TOI-1601,13.888,314.6517,5.331751,0.06864,1619.0,,Transit,2021,2.64,5948.0,2.19,1.52,0.329,3.94,1,1,336.608
TOI-1601 b,TOI-1601,14.199,387.0,5.33175,0.069,1493.97161272,,Transit,2021,2.4,5982.0,2.19,1.51,0.343,3.93,1,1,336.608
GJ 251 b,GJ 251,,4.0,14.238,0.0818,351.0,2.53,Radial Velocity,2020,,3451.0,0.36,0.36,-0.03,4.96,1,1,5.58057
HD 238090 b,HD 238090,,6.89,13.671,0.0932,469.6,8.1,Radial Velocity,2020,,3933.0,0.57,0.58,-0.03,4.7,1,1,15.2354
GJ 486 b,GJ 486,1.324,,1.46711903,,639.363176813,39.49,Radial Velocity,2021,,3297.0,0.33,,,4.89,1,1,8.07426
GJ 486 b,GJ 486,1.305,2.82,1.467119,0.01734,701.0,40.3,Radial Velocity,2021,,3340.0,0.33,0.32,0.07,,1,1,8.07426
GJ 486 b,GJ 486,1.343,3.0,1.4671205,0.01713,706.0,41.3,Radial Velocity,2021,4.0,3291.0,0.34,0.33,-0.15,4.82,1,1,8.07426
GJ 486 b,GJ 486,1.289,2.77,1.46712127,0.01714,696.3,39.2,Radial Velocity,2021,,3317.0,0.32,0.31,-0.15,4.91,1,1,8.07426
GJ 414 A b,GJ 414 A,2.63,7.6,50.8,0.2324,308.6,,Radial Velocity,2021,12.4,4120.0,0.68,0.65,0.24,4.65,2,2,11.8893
GJ 414 A b,GJ 414 A,,10.23407,51.625,0.2403,,,Radial Velocity,2021,,4205.93,0.67,0.69,0.243,4.62,2,2,11.8893
GJ 414 A c,GJ 414 A,8.4,53.83,749.83,1.4,124.7,,Radial Velocity,2021,12.4,4120.0,0.68,0.65,0.24,4.65,2,2,11.8893
GJ 414 A c,GJ 414 A,,58.48043,744.7,1.424,,,Radial Velocity,2021,,4205.93,0.67,0.69,0.243,4.62,2,2,11.8893
OGLE-2018-BLG-1428L b,OGLE-2018-BLG-1428L,,240.0,,3.3,,,Microlensing,2021,,,,0.43,,,1,1,6220.0
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,,1760.0,,3.92,,,Microlensing,2020,,,,0.55,,,1,1,5670.0
GJ 740 b,GJ 740,,2.96,2.37756,0.029,829.0,79.0,Radial Velocity,2021,,3913.0,0.56,0.58,0.08,4.68,1,1,11.1017
TOI-201 b,TOI-201,,,52.978197,,,,Transit,2021,0.87,6394.0,1.32,1.32,0.24,4.32,1,1,113.825
TOI-201 b,TOI-201,11.299,133.4886,52.97818,0.3,759.0,,Transit,2021,0.87,6394.0,1.32,1.32,0.24,4.32,1,1,113.825
TOI-201 b,TOI-201,11.447,,52.97814194,,598.213284228,30.27,Transit,2021,,6461.8,1.33,,,4.35,1,1,113.825
HD 60292 b,HD 60292,,2065.895,495.4,1.5,,,Radial Velocity,2020,1.8,4348.0,27.0,1.7,-0.17,1.9,1,1,315.211
Kepler-838 b,Kepler-838,2.77,,15.74958583,0.1266,777.0,86.18,Transit,2016,,6191.0,1.02,1.09,-0.1,4.45,1,1,1104.04
Kepler-838 b,Kepler-838,2.53,,15.74954,0.127,767.0,,Transit,2016,0.5,6171.0,1.01,1.09,,4.47,1,1,1104.04
Kepler-838 b,Kepler-838,2.85,,15.74957994,0.1266,774.0,84.8,Transit,2016,,6178.0,1.02,1.09,-0.1,4.46,1,1,1104.04
Kepler-838 b,Kepler-838,,,15.74956723,,,,Transit,2016,,5773.0,0.89,1.03,,4.55,1,1,1104.04
Kepler-838 b,Kepler-838,,,15.74958583,,,,Transit,2016,,5773.0,0.89,1.03,,4.55,1,1,1104.04
Kepler-838 b,Kepler-838,2.326,,,,,61.09,Transit,2016,,6189.0,0.86,,,,1,1,1104.04
Kepler-838 b,Kepler-838,,,15.74953307,,,,Transit,2016,,5773.0,0.89,1.03,,4.55,1,1,1104.04
Kepler-838 b,Kepler-838,2.73,,15.74957994,,,,Transit,2016,4.17,5770.0,0.96,0.98,-0.06,4.46,1,1,1104.04
Kepler-838 b,Kepler-838,2.85,,15.74957994,0.1266,774.0,84.8,Transit,2016,,6178.0,1.02,1.09,-0.1,4.46,1,1,1104.04
Kepler-838 b,Kepler-838,2.85,,15.74957994,0.1266,774.0,84.8,Transit,2016,,6178.0,1.02,1.09,-0.1,4.46,1,1,1104.04
HD 112640 b,HD 112640,,1589.15,613.2,1.7,,,Radial Velocity,2020,1.6,4155.0,39.0,1.8,-0.09,1.7,1,1,323.335
TOI-519 b,TOI-519,11.924,,1.26523377,,691.339001574,53.99,Transit,2021,,3225.0,0.36,,,5.0,1,1,115.557
TOI-519 b,TOI-519,11.545,147.15455,1.2652328,0.0159,687.0,,Transit,2021,5.4,3322.0,0.35,0.34,0.27,4.87,1,1,115.557
TOI-519 b,TOI-519,11.994,4449.62,1.2652328,0.012,760.0,,Transit,2021,,3350.0,0.37,0.37,,,1,1,115.557
TOI-519 b,TOI-519,11.87,166.85991,1.26523248,0.01648,754.0,54.0,Transit,2021,0.55,3354.0,0.36,0.37,0.265,4.9,1,1,115.557
NGTS-15 b,NGTS-15,12.33,238.68913,3.27623,0.0441,1146.0,425.0,Transit,2021,3.28,5600.0,0.95,0.99,0.15,4.4,1,1,786.485
NGTS-16 b,NGTS-16,14.572,211.99155,4.84532,0.0523,1177.0,480.0,Transit,2021,10.29,5550.0,1.21,1.0,0.35,4.35,1,1,898.168
NGTS-17 b,NGTS-17,13.899,242.8209,3.24253,0.0391,1457.0,1160.0,Transit,2021,9.22,5650.0,1.34,1.02,0.15,4.0,1,1,1040.28
NGTS-18 b,NGTS-18,13.645,,3.05205702,,1461.1955966,1077.34,Transit,2021,,5726.0,1.39,,,4.16,1,1,1096.19
NGTS-18 b,NGTS-18,13.563,129.99182,3.05125,0.0448,1381.0,845.0,Transit,2021,10.84,5610.0,1.39,1.0,0.15,4.16,1,1,1096.19
LHS 1478 b,LHS 1478,1.393,,1.94954034,,560.782779063,23.37,Transit,2021,,3414.0,0.26,,,4.97,1,1,18.2276
LHS 1478 b,LHS 1478,1.242,2.33,1.9495378,0.01848,595.0,,Transit,2021,,3381.0,0.25,0.24,-0.13,4.87,1,1,18.2276
TOI-257 b,TOI-257,7.163,43.86032,18.38818,0.1528,1027.0,186.0,Transit,2021,,6095.0,1.87,1.41,0.175,4.04,1,1,76.9028
TOI-257 b,TOI-257,6.379,,18.38770809,,972.381421789,211.28,Transit,2021,,6382.7,1.77,,,4.05,1,1,76.9028
TOI-257 b,TOI-257,,,18.387686,,,,Transit,2021,,6095.0,1.87,1.41,0.175,4.04,1,1,76.9028
HD 5278 b,HD 5278,2.296,,14.33921442,,841.941027573,118.75,Transit,2021,,6295.7,1.14,,,4.44,1,2,57.5846
HD 5278 b,HD 5278,2.45,7.8,14.339156,0.1202,943.0,132.0,Transit,2021,3.0,6203.0,1.19,1.13,-0.12,4.5,1,2,57.5846
HD 5278 b,HD 5278,,,14.339169,,,,Transit,2021,3.0,6203.0,1.19,1.13,-0.12,4.5,1,2,57.5846
HD 5278 c,HD 5278,,18.4,40.87,0.2416,,,Radial Velocity,2021,3.0,6203.0,1.19,1.13,-0.12,4.5,1,2,57.5846
Kepler-106 c,Kepler-106,2.47,,13.570733,0.111,791.0,,Transit,2014,5.2,5865.0,1.04,1.0,,4.41,1,4,444.322
Kepler-106 c,Kepler-106,,,13.57078354,,,,Transit,2014,,5888.0,1.06,1.07,-0.11,4.42,1,4,444.322
Kepler-106 c,Kepler-106,,,13.57078332,,,,Transit,2014,,5888.0,1.06,1.07,-0.11,4.42,1,4,444.322
Kepler-106 c,Kepler-106,2.5,10.44,13.5708,,,,Transit,2014,4.83,5858.0,1.04,1.0,-0.12,4.41,1,4,444.322
Kepler-106 c,Kepler-106,2.387,,13.57076622,0.10987,,95.8,Transit,2014,6.03,5860.0,1.05,0.96,-0.09,,1,4,444.322
Kepler-106 c,Kepler-106,2.64,,13.57078281,0.1096,785.0,89.61,Transit,2014,,5854.0,1.01,0.95,-0.12,4.41,1,4,444.322
Kepler-106 c,Kepler-106,2.35,,13.57076622,0.1093,796.0,94.89,Transit,2014,,5881.0,1.03,0.94,-0.16,4.39,1,4,444.322
Kepler-106 c,Kepler-106,2.41,,13.57076622,,,,Transit,2014,3.31,5955.0,1.05,1.05,-0.04,4.42,1,4,444.322
Kepler-106 c,Kepler-106,2.35,,13.57076622,0.1093,796.0,94.89,Transit,2014,,5881.0,1.03,0.94,-0.16,4.39,1,4,444.322
Kepler-106 c,Kepler-106,2.387,13.32346,13.57076622,0.109803,,,Transit,2014,,,,0.96,,,1,4,444.322
Kepler-106 c,Kepler-106,2.737,,,,,96.91,Transit,2014,,5860.0,1.05,,,,1,4,444.322
Kepler-106 c,Kepler-106,,,13.57078281,,,,Transit,2014,,5888.0,1.06,1.07,-0.11,4.42,1,4,444.322
Kepler-106 c,Kepler-106,2.35,,13.57076622,0.1093,796.0,94.89,Transit,2014,,5881.0,1.03,0.94,-0.16,4.39,1,4,444.322
Kepler-837 b,Kepler-837,2.9,,,,,55.97,Transit,2016,,5815.0,0.84,,,,1,1,901.907
Kepler-837 b,Kepler-837,,,16.56062577,,,,Transit,2016,,5608.0,0.78,0.99,,4.65,1,1,901.907
Kepler-837 b,Kepler-837,2.94,,16.56062577,0.1144,701.0,57.28,Transit,2016,,5818.0,0.85,0.73,-0.82,4.44,1,1,901.907
Kepler-837 b,Kepler-837,,,16.56057486,,,,Transit,2016,,5608.0,0.78,0.99,,4.65,1,1,901.907
Kepler-837 b,Kepler-837,,,16.56059869,,,,Transit,2016,,5608.0,0.78,0.99,,4.65,1,1,901.907
Kepler-837 b,Kepler-837,2.56,,16.56059504,,,,Transit,2016,3.98,5403.0,0.81,0.85,-0.18,4.56,1,1,901.907
Kepler-837 b,Kepler-837,3.8,,16.56062,0.126,755.0,,Transit,2016,6.1,5918.0,1.05,0.98,,4.38,1,1,901.907
Kepler-837 b,Kepler-837,2.71,,16.56059504,0.1144,702.0,57.28,Transit,2016,,5818.0,0.85,0.73,-0.82,4.44,1,1,901.907
Kepler-837 b,Kepler-837,2.71,,16.56059504,0.1144,702.0,57.28,Transit,2016,,5818.0,0.85,0.73,-0.82,4.44,1,1,901.907
Kepler-837 b,Kepler-837,2.71,,16.56059504,0.1144,702.0,57.28,Transit,2016,,5818.0,0.85,0.73,-0.82,4.44,1,1,901.907
HIP 56640 b,HIP 56640,,2151.69832,2675.57603,4.55,,,Radial Velocity,2021,,,,1.75,,,1,1,122.324
HIP 56640 b,HIP 56640,,1166.43025,2574.9,3.73,,,Radial Velocity,2021,9.15,4769.0,4.93,1.04,-0.03,2.91,1,1,122.324
HIP 56640 b,HIP 56640,,1779.83908,2620.0,3.77,,,Radial Velocity,2021,,4769.0,,1.04,-0.03,2.91,1,1,122.324
HIP 75092 b,HIP 75092,,568.91285,926.4,2.02,,,Radial Velocity,2021,4.3,4891.0,4.53,1.28,-0.01,3.09,1,1,81.6696
HIP 90988 b,HIP 90988,,622.94368,453.9,1.26,,,Radial Velocity,2021,4.55,4883.0,3.94,1.3,0.17,3.32,1,1,94.0349
HIP 90988 b,HIP 90988,,668.07531,455.73816,1.36,,,Radial Velocity,2021,,,,1.61,,,1,1,94.0349
HIP 114933 b,HIP 114933,,616.58711,1481.6,2.84,,,Radial Velocity,2021,3.4,4823.0,5.27,1.39,0.06,2.99,1,1,101.766
TOI-269 b,TOI-269,2.942,,3.69771671,,533.842951113,19.19,Transit,2021,,3607.0,0.4,,,4.44,1,1,57.0225
TOI-269 b,TOI-269,2.77,8.8,3.6977104,0.0345,531.0,19.0,Transit,2021,,3514.0,0.4,0.39,-0.29,4.83,1,1,57.0225
TOI-269 b,TOI-269,,,3.6977155,,,,Transit,2021,,3514.0,0.4,0.39,-0.29,4.83,1,1,57.0225
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,20.849,2479.06157,8040000.0,200.0,1800.0,,Imaging,2021,0.003,2320.0,0.24,0.01,,3.85,1,1,
TOI-220 b,TOI-220,3.03,13.8,10.695264,0.08911,805.0,,Transit,2021,10.1,5298.0,0.86,0.82,-0.217,4.37,1,1,90.7402
TOI-220 b,TOI-220,2.848,,10.6953083,,796.0,66.86,Transit,2021,,5272.71,0.88,,,3.99,1,1,90.7402
YSES 2 b,YSES 2,,2002.31896,,115.0,,,Imaging,2021,0.014,4749.0,1.19,1.1,,,1,1,109.406
YSES 2 b,YSES 2,,2669.75862,,,,,Imaging,2021,,,,,,,1,1,109.406
TOI-1444 b,TOI-1444,1.397,3.87,0.4702694,,,,Transit,2021,,5430.0,0.91,0.93,0.13,4.49,1,1,125.463
TOI-1444 b,TOI-1444,1.418,3.58,0.4702743,0.0116,2130.01904707,,Transit,2021,3.8,5460.0,0.91,0.95,0.146,4.5,1,1,125.463
TOI-1444 b,TOI-1444,1.589,,0.47028007,,2147.72944587,5028.51,Transit,2021,,5466.0,0.92,,,4.49,1,1,125.463
Kepler-1749 b,Kepler-1749,1.36,,14.53410833,0.0956,420.0,7.34,Transit,2021,,3957.0,0.55,0.55,-0.16,4.69,1,1,268.2
Kepler-1749 b,Kepler-1749,,,14.53399886,,,,Transit,2021,,4238.82,0.62,0.66,0.143,4.67,1,1,268.2
Kepler-1749 b,Kepler-1749,,,14.53410833,,,,Transit,2021,,4238.82,0.62,0.66,0.143,4.67,1,1,268.2
Kepler-1749 b,Kepler-1749,1.38,,14.53410194,0.0978,428.0,7.96,Transit,2021,,4023.0,0.57,0.59,-0.11,4.7,1,1,268.2
Kepler-1749 b,Kepler-1749,1.613,,14.53409958,,,,Transit,2021,,3957.0,0.55,0.55,-0.16,4.69,1,1,268.2
Kepler-1749 b,Kepler-1749,1.38,,14.53410194,0.0978,428.0,7.96,Transit,2021,,4023.0,0.57,0.59,-0.11,4.7,1,1,268.2
Kepler-1749 b,Kepler-1749,1.38,,14.53410194,0.0978,428.0,7.96,Transit,2021,,4023.0,0.57,0.59,-0.11,4.7,1,1,268.2
Kepler-1749 b,Kepler-1749,1.25,,14.53398,0.097,434.0,,Transit,2021,13.9,4166.0,0.54,0.57,,4.73,1,1,268.2
TOI-1231 b,TOI-1231,3.65,15.4,24.245586,0.1288,329.6,1.93,Transit,2021,,3553.0,0.48,0.48,0.041,4.77,1,1,27.6227
TOI-1231 b,TOI-1231,3.879,,24.24549669,,122.217744351,0.05,Transit,2021,,3535.0,0.47,,,4.85,1,1,27.6227
BD+45 564 b,BD+45 564,,432.24663,307.88,0.83,,,Radial Velocity,2021,,5004.0,,0.81,-0.09,4.22,1,1,53.622
BD+55 362 b,BD+55 362,,228.83645,265.59,0.78,,,Radial Velocity,2021,,5012.0,,0.91,0.18,4.09,1,1,52.5697
BD+63 1405 b,BD+63 1405,,1258.60049,1198.48,2.06,,,Radial Velocity,2021,,5000.0,,0.82,-0.09,4.2,1,1,38.0473
